Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Tyreek Hill,MIA,0,0,,0,0,1,-2,-2.0,0,-2
Braxton Berrios,NYJ,2,61,30.5,0,42,0,0,,0,0
Ty Johnson,NYJ,1,6,6.0,0,6,0,0,,0,0
