Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Kerwynn Williams,ARI,2,46,23.0,0,23,1,0,0.0,0,0
Jamal Agnew,DET,1,18,18.0,0,18,3,48,16.0,0,24
Dwayne Washington,DET,2,31,15.5,0,18,0,0,,0,0
