Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Brandon Tate,NOR,0,0,,0,0,3,15,5.0,0,8
Ted Ginn Jr.,NOR,1,1,1.0,0,1,0,0,,0,0
Taysom Hill,NOR,1,16,16.0,0,16,0,0,,0,0
Jawill Davis,NYG,3,60,20.0,0,24,0,0,,0,0
