Player,Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL
Drew Brees,NOR,18,32,217,0,0,1,8,25,77.2,4,-1,0,,0,0,0,0,,0,0
Taysom Hill,NOR,1,2,10,0,0,0,0,10,64.6,4,28,0,,1,1,-4,0,,0,0
Alvin Kamara,NOR,0,0,0,0,0,0,0,0,,19,134,3,49,9,5,47,0,25,0,0
Mike Gillislee,NOR,0,0,0,0,0,0,0,0,,2,6,0,4,1,1,9,0,9,0,0
Dwayne Washington,NOR,0,0,0,0,0,0,0,0,,2,2,0,3,0,0,0,0,0,0,0
Ted Ginn Jr.,NOR,0,0,0,0,0,0,0,0,,1,1,0,1,3,0,0,0,0,0,0
Josh Hill,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,63,0,22,0,0
Michael Thomas,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,47,0,15,0,0
Cameron Meredith,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,32,0,20,0,0
Ben Watson,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,23,0,23,0,0
Justin Hardee,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0
Zach Line,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Tre'Quan Smith,NOR,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
Eli Manning,NYG,31,41,255,1,0,3,21,27,99.1,2,5,0,,0,0,0,0,,1,1
Saquon Barkley,NYG,0,0,0,0,0,0,0,0,,10,44,1,28,8,6,56,0,13,0,0
Odell Beckham Jr.,NYG,0,0,0,0,0,0,0,0,,1,10,0,10,11,7,60,0,27,0,0
Wayne Gallman,NYG,0,0,0,0,0,0,0,0,,2,6,0,4,3,3,17,0,11,1,1
Sterling Shepard,NYG,0,0,0,0,0,0,0,,,0,0,0,,10,10,77,1,,0,0
Rhett Ellison,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,29,0,11,0,0
Russell Shepard,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,9,0,9,0,0
Scott Simonson,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
