Player,Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL
Russell Wilson,SEA,19,26,172,0,0,2,12,30,90.5,4,21,0,,0,0,0,0,,1,0
Mike Davis,SEA,0,0,0,0,0,0,0,0,,21,101,2,20,4,4,23,0,16,0,0
Rashaad Penny,SEA,0,0,0,0,0,0,0,0,,9,49,0,15,0,0,0,0,0,0,0
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,53,0,13,0,0
Doug Baldwin,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,41,0,18,0,0
David Moore,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,39,0,30,1,0
Nick Vannett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,6,0,6,1,0
Brandon Marshall,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,5,0,5,0,0
Will Dissly,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
Josh Rosen,ARI,15,27,180,1,0,1,9,31,88.5,2,13,0,,0,0,0,0,,0,0
David Johnson,ARI,0,0,0,0,0,0,0,0,,22,71,1,21,4,3,41,0,30,1,1
Christian Kirk,ARI,0,0,0,0,0,0,0,0,,1,7,0,7,5,4,28,0,11,0,0
Chase Edmonds,ARI,0,0,0,0,0,0,0,0,,3,1,0,6,0,0,0,0,0,0,0
Ricky Seals-Jones,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,52,0,31,0,0
Larry Fitzgerald,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,28,0,16,0,0
Chad Williams,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,22,1,22,0,0
Derrick Coleman,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
JJ Nelson,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,4,0,0
