Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
David Moore,SEA,0,0,,0,0,1,15,15.0,0,15
Travis Homer,SEA,2,43,21.5,0,24,0,0,,0,0
Brandon Powell,ATL,0,0,,0,0,1,8,8.0,0,8
