Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
AJ Cole III,LVR,,,,,5,243,48.6,63
Daniel Carlson,LVR,,,2,2,0,0,,0
Younghoe Koo,ATL,4,4,5,5,0,0,,0
Sterling Hofrichter,ATL,,,,,3,99,33.0,44
