Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Hunter Renfrow,LVR,0,0,,0,0,1,6,6.0,0,6
Henry Ruggs III,LVR,2,39,19.5,0,21,0,0,,0,0
Keisean Nixon,LVR,1,0,0.0,0,0,0,0,,0,0
Brandon Powell,ATL,1,16,16.0,0,16,1,4,4.0,0,4
