Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Chad Ryland,NWE,3,3,,,0,0,,0
Bryce Baringer,NWE,,,,,9,395,43.9,66
Chris Boswell,PIT,1,1,1,1,0,0,,0
Pressley Harvin III,PIT,,,,,6,267,44.5,53
