Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Harrison Butker,KAN,4,4,1,1,0,0,,0
Justin Reid,KAN,1,2,,,0,0,,0
Tommy Townsend,KAN,,,,,2,108,54.0,58
Matt Prater,ARI,1,1,,,0,0,,0
Andy Lee,ARI,,,,,5,255,51.0,57
