Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Skyy Moore,KAN,1,23,23.0,0,23,4,41,10.3,0,15
Mecole Hardman,KAN,0,0,,0,0,1,3,3.0,0,3
Isiah Pacheco,KAN,1,22,22.0,0,22,0,0,,0,0
Greg Dortch,ARI,0,0,,0,0,1,-1,-1.0,0,-1
Eno Benjamin,ARI,2,68,34.0,0,44,0,0,,0,0
