Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Pharoh Cooper,NYG,3,53,17.7,0,26,2,17,8.5,0,17
Jakeem Grant,CHI,1,6,6.0,0,6,1,1,1.0,0,1
Khalil Herbert,CHI,1,16,16.0,0,16,0,0,,0,0
