Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Jamison Crowder,WAS,0,0,,0,0,1,61,61.0,0,61
Antonio Gibson,WAS,1,13,13.0,0,13,0,0,,0,0
Mike Hughes,ATL,0,0,,0,0,3,11,3.7,0,8
