Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Brandon Tate,BUF,2,32,16.0,0,19,0,0,,0,0
Danny Amendola,NWE,0,0,,0,0,2,19,9.5,0,10
Dion Lewis,NWE,2,43,21.5,0,23,0,0,,0,0
