Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jason Myers,SEA,1,1,1,1,0,0,,0
Michael Dickson,SEA,,,,,6,311,51.8,62
Jake Moody,SFO,4,4,,,0,0,,0
Mitch Wishnowsky,SFO,,,,,5,246,49.2,56
