Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Nick Folk,NWE,3,3,2,2,0,0,,0
Michael Palardy,NWE,,,,,6,253,42.2,49
Matt Prater,ARI,1,1,2,3,0,0,,0
Andy Lee,ARI,,,,,2,97,48.5,53
