Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Brett Maher,DAL,4,4,4,4,0,0,,0
Bryan Anger,DAL,,,,,2,101,50.5,53
Ryan Wright,MIN,,,,,7,338,48.3,58
Greg Joseph,MIN,,,1,1,0,0,,0
