Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Dan Bailey,MIN,3,4,1,1,0,0,,0
Britton Colquitt,MIN,,,,,4,170,42.5,51
Jason Myers,SEA,4,4,3,3,0,0,,0
Michael Dickson,SEA,,,,,3,126,42.0,51
