Player,Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL
Russell Wilson,SEA,24,37,198,1,1,3,19,21,76.2,5,16,0,,0,0,0,0,,0,0
Tanner McEvoy,SEA,0,1,0,0,1,0,0,0,0.0,0,0,0,,0,0,0,0,,0,0
Thomas Rawls,SEA,0,0,0,0,0,0,0,0,,8,20,0,7,3,2,15,0,14,0,0
Eddie Lacy,SEA,0,0,0,0,0,0,0,0,,9,19,0,6,1,1,9,0,9,0,0
Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,1,7,0,7,4,3,26,0,12,0,0
Doug Baldwin,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,37,0,15,0,0
Jimmy Graham,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,37,1,9,0,0
J.D. McKissic,SEA,0,0,0,0,0,0,0,0,,2,0,0,3,5,3,36,0,21,0,0
Paul Richardson,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,35,0,14,0,0
Nick Vannett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,3,0,3,0,0
Luke Willson,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Jared Goff,LAR,22,47,288,0,2,2,13,35,48.9,1,22,0,,0,0,0,0,,1,1
Todd Gurley,LAR,0,0,0,0,0,0,0,0,,14,43,0,11,4,2,7,0,6,1,1
Tavon Austin,LAR,0,0,0,0,0,0,0,0,,6,27,1,27,5,3,14,0,9,2,1
Robert Woods,LAR,0,0,0,0,0,0,0,0,,1,8,0,8,8,5,66,0,20,0,0
Tyler Higbee,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,8,4,98,0,35,0,0
Cooper Kupp,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,8,3,44,0,19,0,0
Malcolm Brown,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,29,0,16,0,0
Pharoh Cooper,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,22,0,19,0,0
Gerald Everett,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,8,0,8,0,0
Sammy Watkins,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0
