Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Blake Grupe,NOR,2,2,3,3,0,0,,0
Lou Hedley,NOR,,,,,6,268,44.7,51
Chase McLaughlin,TAM,1,1,,,0,0,,0
Jake Camarda,TAM,,,,,5,207,41.4,51
