Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jack Fox,DET,,,,,2,88,44.0,56
Nick Folk,NWE,2,2,5,5,0,0,,0
Jake Bailey,NWE,,,,,2,101,50.5,61
