Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Evan McPherson,CIN,4,4,2,2,0,0,,0
Kevin Huber,CIN,,,,,3,163,54.3,58
Jack Fox,DET,,,,,6,333,55.5,64
Austin Seibert,DET,,,1,1,0,0,,0
