Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Bruce Ellington,HOU,0,0,,0,0,1,17,17.0,0,17
Pharoh Cooper,LAR,2,49,24.5,0,27,3,32,10.7,0,27
