Player,Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL
Kenny Pickett,PIT,34,52,327,0,1,3,17,29,74.8,1,10,0,10,0,0,0,0,0,0,0
Jaylen Warren,PIT,0,0,0,0,0,0,0,0,,5,24,0,12,5,4,39,0,13,0,0
Najee Harris,PIT,0,0,0,0,0,0,0,0,,11,20,0,6,4,3,16,0,9,0,0
George Pickens,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,83,0,29,0,0
Diontae Johnson,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,13,5,60,0,23,0,0
Chase Claypool,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,9,5,50,0,20,0,0
Zach Gentry,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,43,0,11,0,0
Pat Freiermuth,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,12,0,8,0,0
Connor Heyward,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,12,0,7,0,0
Miles Boykin,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,11,0,11,0,0
Derek Watt,PIT,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,1,0,0
Josh Allen,BUF,20,31,424,4,1,0,0,98,134.1,5,42,0,21,0,0,0,0,0,0,0
Case Keenum,BUF,2,5,8,0,0,0,0,5,47.9,2,-2,0,-1,0,0,0,0,0,0,0
Devin Singletary,BUF,0,0,0,0,0,0,0,0,,6,42,0,23,2,1,4,0,4,0,0
James Cook,BUF,0,0,0,0,0,0,0,0,,4,31,1,24,0,0,0,0,0,0,0
Zack Moss,BUF,0,0,0,0,0,0,0,0,,1,7,0,7,0,0,0,0,0,0,0
Gabriel Davis,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,171,2,98,0,0
Stefon Diggs,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,11,8,102,1,41,0,0
Khalil Shakir,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,75,1,31,0,0
Isaiah Hodgins,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,41,0,26,0,0
Quintin Morris,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,39,0,26,1,1
Tanner Gentry,BUF,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
