Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Avery Williams,ATL,1,3,3.0,0,3,2,13,6.5,0,10
Rashid Shaheed,NOR,0,0,,0,0,2,1,0.5,0,1
