Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Jerome Ford,CLE,3,95,31.7,0,48,0,0,,0,0
Cedrick Wilson Jr.,MIA,0,0,,0,0,1,8,8.0,0,8
Raheem Mostert,MIA,3,60,20.0,0,24,0,0,,0,0
