Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Younghoe Koo,ATL,1,1,2,2,0,0,,0
Bradley Pinion,ATL,,,,,9,433,48.1,59
Thomas Morstead,NYJ,,,,,7,339,48.4,58
Greg Zuerlein,NYJ,,,2,2,0,0,,0
