Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Gunner Olszewski,NYG,0,0,,0,0,2,10,5.0,0,6
Britain Covey,PHI,0,0,,0,0,3,66,22.0,0,54
Kenneth Gainwell,PHI,1,19,19.0,0,19,0,0,,0,0
Boston Scott,PHI,1,15,15.0,0,15,0,0,,0,0
