Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Greg Zuerlein,NYJ,1,1,5,5,0,0,,0
Braden Mann,NYJ,,,,,2,81,40.5,44
Greg Joseph,MIN,3,3,2,2,0,0,,0
Ryan Wright,MIN,,,,,6,292,48.7,63
