Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
J.J. Koski,LAR,1,13,13.0,0,13,1,13,13.0,0,13
Sony Michel,LAR,4,90,22.5,0,28,0,0,,0,0
Randall Cobb,GNB,0,0,,0,0,1,0,0.0,0,0
Amari Rodgers,GNB,3,38,12.7,0,14,0,0,,0,0
