Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Cody Parkey,CHI,1,2,1,1,0,0,,
Pat O'Donnell,CHI,,,,,4,175,43.8,47
Dan Bailey,MIN,1,1,1,1,0,0,,
Matt Wile,MIN,,,,,5,257,51.4,65
