Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
A.J. Derby,MIA,1,11,11.0,0,11,0,0,,0,0
Jakeem Grant,MIA,1,26,26.0,0,26,0,0,,0,0
Senorise Perry,MIA,1,3,3.0,0,3,0,0,,0,0
Tyreek Hill,KAN,0,0,,0,0,1,1,1.0,0,1
Akeem Hunt,KAN,3,76,25.3,0,36,0,0,,0,0
