Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Brandon Aubrey,DAL,2,2,2,2,0,0,,0
Bryan Anger,DAL,,,,,3,178,59.3,61
Jason Sanders,MIA,1,1,5,5,0,0,,0
Jake Bailey,MIA,,,,,2,111,55.5,58
