Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Matt Bryant,ATL,3,3,3,3,0,0,,
Matthew Bosher,ATL,,,,,2,91,45.5,48
Matt Prater,DET,2,2,4,4,0,0,,
Jeff Locke,DET,,,,,5,239,47.8,52
