Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Ray-Ray McCloud,PIT,2,53,26.5,0,29,1,3,3.0,0,3
Donovan Peoples-Jones,CLE,0,0,,0,0,2,4,2.0,0,4
D'Ernest Johnson,CLE,4,107,26.8,0,31,0,0,,0,0
Andy Janovich,CLE,1,13,13.0,0,13,0,0,,0,0
