Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Ryan Switzer,PIT,0,0,,0,0,1,0,0.0,0,0
Johnny Holton,PIT,2,42,21.0,0,21,0,0,,0,0
Richie James,SFO,2,48,24.0,0,26,5,53,10.6,0,15
