Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
DeAndre Carter,HOU,3,57,19.0,0,27,2,16,8.0,0,8
Will Fuller,HOU,0,0,,0,0,1,1,1.0,0,1
Ray-Ray McCloud,PIT,2,47,23.5,0,28,2,25,12.5,0,13
