Player,Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL
Brock Osweiler,DEN,12,17,194,2,0,0,0,54,147.7,4,15,1,,0,0,0,0,,0,0
Trevor Siemian,DEN,5,9,67,0,1,2,10,26,39.8,0,0,0,,0,0,0,0,,0,0
C.J. Anderson,DEN,0,0,0,0,0,0,0,0,,30,158,0,16,1,0,0,0,0,0,0
Devontae Booker,DEN,0,0,0,0,0,0,0,0,,11,39,0,12,1,1,10,0,10,1,0
Demaryius Thomas,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,69,0,23,0,0
Emmanuel Sanders,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,68,0,26,0,0
Cody Latimer,DEN,0,0,0,0,0,0,0,,,0,0,0,,4,3,60,1,,0,0
Jeff Heuerman,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,54,1,54,0,0
Virgil Green,DEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Andy Janovich,DEN,0,0,0,0,0,0,0,0,,1,-1,0,-1,0,0,0,0,0,0,0
Jacoby Brissett,IND,17,30,158,0,0,1,0,22,71.2,5,18,1,,0,0,0,0,,0,0
Frank Gore,IND,0,0,0,0,0,0,0,0,,10,31,0,9,4,3,37,0,22,0,0
Marlon Mack,IND,0,0,0,0,0,0,0,0,,6,14,0,6,1,0,0,0,0,0,0
Chester Rogers,IND,0,0,0,0,0,0,0,0,,1,7,0,7,3,0,0,0,0,0,0
Jack Doyle,IND,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,47,0,15,0,0
T.Y. Hilton,IND,0,0,0,0,0,0,0,0,,0,0,0,0,7,5,41,0,13,1,0
Ross Travis,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,33,0,20,0,0
Kamar Aiken,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Josh Ferguson,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
Brandon Williams,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
