Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Donovan Peoples-Jones,CLE,0,0,,0,0,1,4,4.0,0,4
D'Ernest Johnson,CLE,3,93,31.0,0,43,0,0,,0,0
Trey Quinn,JAX,0,0,,0,0,1,6,6.0,0,6
Nathan Cottrell,JAX,2,34,17.0,0,18,0,0,,0,0
