Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Lac Edwards,NYJ,,,,,8,407,50.9,56
Sam Ficken,NYJ,,,,1,0,0,,0
Jake Elliott,PHI,4,4,1,1,0,0,,0
Cameron Johnston,PHI,,,,,5,234,46.8,60
