Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jake Bailey,NWE,,,,,8,381,47.6,55
Nick Folk,NWE,,,3,3,0,0,,0
Jake Elliott,PHI,1,1,1,1,0,0,,0
Cameron Johnston,PHI,,,,,8,387,48.4,61
