Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jason Myers,NYJ,3,3,2,2,0,0,,0
Lac Edwards,NYJ,,,,,3,120,40.0,56
Stephen Hauschka,BUF,2,2,3,5,0,0,,
Matt Darr,BUF,,,,,1,40,40.0,40
