Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Ka'imi Fairbairn,HOU,4,4,3,3,0,0,,0
Ty Zentner,HOU,,,,,4,173,43.3,54
Brandon McManus,JAX,2,2,1,3,0,0,,0
Logan Cooke,JAX,,,,,2,94,47.0,54
