Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Kenjon Barner,TAM,0,0,,0,0,1,3,3.0,0,3
Cyril Grayson,TAM,1,7,7.0,0,7,0,0,,0,0
Keelan Cole,NYJ,3,64,21.3,0,26,0,0,,0,0
Braxton Berrios,NYJ,2,55,27.5,0,28,0,0,,0,0
