Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Jamal Agnew,JAX,4,68,17.0,0,20,2,17,8.5,0,13
Dan Arnold,JAX,1,13,13.0,0,13,0,0,,0,0
Freddie Swain,SEA,0,0,,0,0,1,20,20.0,0,20
DeeJay Dallas,SEA,1,21,21.0,0,21,0,0,,0,0
Travis Homer,SEA,1,44,44.0,1,44,0,0,,0,0
