Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Patrick Murray,TAM,1,1,4,5,0,0,,0
Bryan Anger,TAM,,,,,1,50,50.0,50
Graham Gano,CAR,1,2,3,3,0,0,,
Michael Palardy,CAR,,,,,3,119,39.7,46
