Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Ryan Succop,TAM,3,4,1,1,0,0,,0
Bradley Pinion,TAM,,,,,3,133,44.3,60
Younghoe Koo,ATL,2,2,1,1,0,0,,0
Thomas Morstead,ATL,,,,,5,215,43.0,53
