Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Alex Erickson,CIN,2,82,41.0,0,47,1,13,13.0,0,13
Marvin Hall,ATL,3,95,31.7,0,53,0,0,,0,0
Justin Hardy,ATL,1,0,0.0,0,0,0,0,,0,0
