Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Kene Nwangwu,MIN,3,86,28.7,0,37,0,0,,0,0
David Moore,GNB,0,0,,0,0,3,33,11.0,0,21
Equanimeous St. Brown,GNB,1,17,17.0,0,17,0,0,,0,0
