Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Ka'imi Fairbairn,HOU,5,5,1,1,0,0,,
Shane Lechler,HOU,,,,,5,265,53.0,63
Blair Walsh,SEA,5,5,2,2,0,0,,
Jon Ryan,SEA,,,,,5,237,47.4,55
