Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Brandon McManus,DEN,2,3,1,1,0,0,,0
Corliss Waitman,DEN,,,,,5,241,48.2,55
Daniel Carlson,LVR,2,3,4,4,0,0,,0
AJ Cole III,LVR,,,,,4,215,53.8,62
