Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Randy Bullock,CIN,2,2,1,1,0,0,,0
Kevin Huber,CIN,,,,,6,243,40.5,48
Stephen Hauschka,BUF,1,1,2,3,0,0,,0
Corey Bojorquez,BUF,,,,,5,173,34.6,42
