Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
DeAndre Carter,PHI,1,11,11.0,0,11,1,0,0.0,0,0
Corey Clement,PHI,1,17,17.0,0,17,0,0,,0,0
Rashad Greene,JAX,0,0,,0,0,1,8,8.0,0,8
Dede Westbrook,JAX,0,0,,0,0,1,23,23.0,0,23
DJ Chark,JAX,1,29,29.0,0,29,0,0,,0,0
