Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Tyreek Hill,KAN,0,0,,0,0,1,0,0.0,0,0
De'Anthony Thomas,KAN,0,0,,0,0,1,48,48.0,0,48
Ryan Switzer,PIT,4,67,16.8,0,24,1,6,6.0,0,6
