Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Nick Folk,NWE,3,3,1,1,0,0,,0
Jake Bailey,NWE,,,,,7,314,44.9,62
Mason Crosby,GNB,3,3,2,2,0,0,,0
Pat O'Donnell,GNB,,,,,5,210,42.0,48
