Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Joey Slye,CAR,2,2,2,2,0,0,,0
Michael Palardy,CAR,,,,,4,185,46.3,56
Younghoe Koo,ATL,4,4,4,4,0,0,,
Ryan Allen,ATL,,,,,4,177,44.3,50
