Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Tavon Austin,DAL,0,0,,0,0,4,20,5.0,0,12
Deonte Thompson,DAL,3,81,27.0,0,35,0,0,,0,0
Tyler Lockett,SEA,3,66,22.0,0,27,3,25,8.3,0,18
