Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Brett Maher,DAL,1,1,2,2,0,0,,0
Chris Jones,DAL,,,,,5,240,48.0,50
Sebastian Janikowski,SEA,3,3,1,1,0,0,,
Michael Dickson,SEA,,,,,8,350,43.8,61
