Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Younghoe Koo,ATL,2,2,3,4,0,0,,0
Ryan Allen,ATL,,,,,3,127,42.3,50
Michael Palardy,CAR,,,,,4,187,46.8,57
Joey Slye,CAR,,,1,1,0,0,,0
