Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Isaiah McKenzie,BUF,1,4,4.0,0,4,1,7,7.0,0,7
Byron Pringle,KAN,3,92,30.7,0,33,0,0,,0,0
