Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Jeff Janis,GNB,1,17,17.0,0,17,0,0,,0,0
Ryan Switzer,DAL,1,25,25.0,0,25,1,-1,-1.0,0,-1
