Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Daniel Carlson,OAK,4,4,1,1,0,0,,0
AJ Cole III,OAK,,,,,5,253,50.6,59
Adam Vinatieri,IND,3,3,1,2,0,0,,0
Rigoberto Sanchez,IND,,,,,4,186,46.5,55
