Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Mason Crosby,GNB,4,4,1,1,0,0,,0
JK Scott,GNB,,,,,3,140,46.7,47
Aldrick Rosas,NYG,1,1,2,2,0,0,,0
Riley Dixon,NYG,,,,,1,47,47.0,47
