Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Chris Boswell,PIT,4,4,3,3,0,0,,0
Pressley Harvin III,PIT,,,,,1,46,46.0,46
Dustin Hopkins,LAC,5,5,2,2,0,0,,0
